"","X1","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTableService","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"774",99290.1,"U2SepNV2djq1hgk4WxL1mQ","Kabab Masala","3265 W Market St","Fairlawn","OH","44333",41.13368,-81.61783,2.5,3,0,NA,FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': True}",NA,NA,NA,"True",NA,NA,NA,NA,"True","u'free'","u'none'","u'casual'",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean, Restaurants, Indian","10:0-21:0","10:0-21:0","10:0-21:0"
"775",74169,"kZspuWnM0Y-Losvk2Rl0lA","Cous Cous Mediterranean Cafe","450 Fremont St, Ste 123","Las Vegas","NV","89101",36.16964,-115.14106,3.5,288,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': True","'street': True","'validated': False","'lot': False","'valet': False}","False","u'average'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'beer_and_wine'","u'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",23804,"F_vYbYgUremlFUqOR5HSeQ","Pastaga","400 Rue de la Commune O","Montréal","QC","H3C",45.49853,-73.55216,4.5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cafes, Wine Bars, Nightlife, Bars, Restaurants","16:0-23:0","16:0-23:0","16:0-23:0","14:0-23:0","14:0-23:0","14:0-23:0","14:0-23:0"
"777",178621,"uDOVASe87LwFFl3Wau5AXg","The Lot at Edgewater","145 Allegheny Ave","Oakmont","PA","15139",40.51342,-79.84387,4,44,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,NA,"3","True",NA,"{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","True","'free'",NA,NA,"True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",122355.1,"eUpav2QqCcLXZt9hKSBiuw","Spice 7","500 Royal Oak Drive NW, Suite 120","Calgary","AB","T3G 5T5",51.13918,-114.23351,4.5,12,0,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","True","u'quiet'","True","True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False",NA,NA,"u'casual'","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",23900,"HerosKATot0-_0d-8u-5kQ","Domino's","1714 Gold Hill Rd","Fort Mill","SC","29708",35.06152,-80.99276,2.5,10,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'average'",NA,"True","2","False",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","False","u'no'","u'none'","u'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",190152.1,"g6HKSMyz-bzmLJvsJILOJQ","Chick-fil-A","16657 N 83rd Ave","Peoria","AZ","85382",33.63585,-112.23299,4.5,136,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': True}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","False","True","1","False","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","False","'free'","'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'"
"781",42302,"avnIYScsA-gUHZxIn9JfzQ","Bob's Big Boy","7125 N Durango","Las Vegas","NV","89149",36.29046,-115.28846,1.5,6,0,"False",NA,NA,NA,NA,NA,NA,"True","2","False",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}",NA,"u'no'","u'none'","'casual'","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",161666.1,"93FVxoipAIYG07gisMOQhw","Zappone's Italian Bistro","1652 N Higley Rd, Ste 103","Gilbert","AZ","85234",33.38052,-111.7244,4,335,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",184236,"eZDXz_RylvdD0tHEA8I0NA","New Zealand Cafe","1717 N Sardis Rd, Ste 6A","Charlotte","NC","28270",35.14062,-80.73764,4,470,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'","True","True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'beer_and_wine'","'casual'","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",163907.1,"opKWjqkJH2_cq_9t3r1RSw","Quiznos","21043 N Cave Creek Rd Ste A2, Ste A2","Phoenix","AZ","85024",33.67906,-112.03008,3,18,1,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'quiet'",NA,"True","1","True","False","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","False","u'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",31104,"Kr1ANk9o4NrLu87xoWB80A","The Parma Tavern","5680 Broadview Rd","Cleveland","OH","44134",41.40777,-81.6924,3,55,1,"False",TRUE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'loud'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","True",NA,"u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",53846,"0ZWIIniU-D6IX4eX-I1pQQ","Swiss Chalet Rotisserie & Grill","10909 Yonge St","Richmond Hill","ON","L4C 3E3",43.89431,-79.44185,3.5,12,1,"True",TRUE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","2","False","True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False",NA,NA,"'casual'","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",160431,"Pqkc04NdJQQeNrxQG-F9kA","Bojangles","8327 Collins Rd","Fort Mill","SC","29707",34.9543,-80.85135,2,15,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","1","False","False","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False",NA,NA,"'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",12458,"8AH0BbxfwLEPR8WE8PBr6g","Panda Express","1959 S Power Rd, Space 107","Mesa","AZ","85208",33.37992,-111.68727,2.5,14,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","True","u'average'",NA,"True","2","True","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","'no'","'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",168268.1,"bbzU5h4Fr9zDac1KrS-_2Q","The Saucy Pierogi","1282 Dundas Street W","Toronto","ON","M6J 1X7",43.64956,-79.42539,4,41,0,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","True","u'average'","True","True","2","False","True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","True","u'free'","u'full_bar'","u'casual'","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False",NA,NA
"790",103059,"0QjROMVW9ACKjhSEfHqNCQ","Mi Mi Restaurant","688 Gerrard Street E","Toronto","ON","M4M 1Y3",43.66638,-79.34877,4,103,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","False","u'average'","True","True","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","False","u'no'","u'beer_and_wine'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",61911,"nsY7J0cdi6usTTswuy8hSA","Olympus Pizza","1211 N Country Club Dr","Mesa","AZ","85201",33.43645,-111.83949,2,60,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'average'",NA,"True","2","False","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","True","'no'",NA,"'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",9322,"x9vO1GnOXcDdh5dVXrq2_A","Gyro in Your Face",NA,"Surprise","AZ","85379",33.60719,-112.39338,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caterers, Sandwiches, Food Trucks, Food, Restaurants, Mediterranean, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"793",101976.1,"o4gB1zWiCHgbjq-tNFRW-g","Panpan Noodle Bar","23 Baldwin Street, 2nd Floor","Toronto","ON","M5T 1L1",43.65597,-79.39299,3.5,56,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","True","u'average'","True","True","1","False","True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","False","u'free'","u'none'","u'casual'","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False",NA,NA
"794",98355.1,"OwyVeUTKBCNz0MIlHSko4Q","Madly Organic Cafe & Gallery","1455 17 Avenue SW","Calgary","AB","T2T 0E1",51.03781,-114.09462,5,3,0,NA,NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Juice Bars & Smoothies, Food, Cafes",NA,"9:0-18:0","9:0-18:0"
"795",159468.1,"M86I5TeVmk8pO6yfH60J6w","The Village Butcher","2914 Lake Shore Boulevard W","Etobicoke","ON","M8V 1J4",43.60107,-79.5046,4,7,0,NA,NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","2","True",NA,NA,NA,NA,"u'none'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event Planning & Services, Sandwiches, Delis, Meat Shops, Restaurants, Caterers, Specialty Food, Butcher, Food",NA,NA,NA
"796",101127,"hHYyTe8ncqy9WLLgnl_30A","New China Buffet","5935 Andrews Rd","Mentor-on-the-Lake","OH","44060",41.70941,-81.35934,4,11,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","'quiet'","False","True","1","False","False","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False","'no'","'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",74280,"GeGyqtD2uvJlC5Gf1bSQHw","Millie's Cafe","1916 West Baseline Rd","Mesa","AZ","85202",33.37954,-111.87596,4.5,102,1,"True",FALSE,"{'dessert': True","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","True","u'quiet'","False","True","1","False","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","False","'no'","'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,"False","False",NA
"798",45616.1,"x9f9DOyRTEWPBKm-_rOK9g","Ti-Mama","4830 Rue de Verdun","Verdun","QC","H4G 1N1",45.45716,-73.57172,3.5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caribbean, Restaurants, Haitian",NA,"12:0-21:0","12:0-21:0","12:0-21:0","12:0-22:0","12:0-22:0","13:0-21:0"
"799",113624,"9qxOJ8fMEFMXR0ihA1xd8A","Frenchi's Deli & Market","449 Atwood St","Pittsburgh","PA","15213",40.4372,-79.95263,4,5,1,"True",TRUE,NA,NA,NA,NA,"False","True","1",NA,NA,NA,NA,NA,NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grocery, Salad, Event Planning & Services, Food, Tobacco Shops, Caterers, Convenience Stores, Delis, Restaurants, Shopping","10:0-23:0","10:0-23:0","10:0-23:0","10:0-5:0","10:0-5:0","10:0-5:0","11:0-23:0"
"800",108836.1,"2Xc6cpbFM6bqKkgz6bV9kQ","Rock n Roll Sushi","3049 S Las Vegas Blvd, Ste 20, Key Center","Las Vegas","NV","89109",36.13197,-115.16373,3,112,0,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'",NA,"True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'beer_and_wine'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",160117.1,"KCD4AuLXNhbG87fJaX9_gw","Port of Subs","6620 E Mckellips Rd, Ste 101","Mesa","AZ","85215",33.45301,-111.68824,4,24,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'quiet'",NA,"True","1","True","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","False","u'free'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",173774.1,"16gKsvCihzW4-IoxMide3A","The Bickford Flexitarian","326 Harbord Street","Toronto","ON","M6G 1H3",43.66003,-79.41747,4,12,0,"True",NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'quiet'",NA,"True","1","False",NA,"{'romantic': False","'intimate': False","'classy': False","'upscale': False","'touristy': False","'trendy': False","'hipster': True","'casual': False}","False","u'no'","u'none'","u'casual'","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",41678,"K6unI5ACMado5VoKID6Eng","Hook & Hoof New American Kitchen and Cocktail","4125 Erie St","Willoughby","OH","44094",41.64022,-81.40635,4.5,75,1,"False",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","True","u'loud'","True","False","3","False","True","{'touristy': False","'hipster': True","'romantic': False","'divey': False","'intimate': False","'trendy': True","'upscale': False","'classy': False","'casual': False}","True","u'free'","'full_bar'","'casual'","True","False","True","False",NA,NA,NA,"False","False","False",NA,"True","False",NA
"804",78230.1,"evNdyHPR1B8E1aIoUAsGrQ","Chipotle Mexican Grill","11452 Euclid Ave","Cleveland","OH","44106",41.50971,-81.60405,1.5,64,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","True","u'loud'",NA,"True","1","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","False","'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",112355.1,"o_2mkIlNKm1ZPRS9GII75w","Cafe Chocolata","224 Lakeshore Road W","Mississauga","ON","L5H 1G6",43.54586,-79.59229,4,3,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'quiet'",NA,"True","1","True",NA,"{'romantic': False","'intimate': False","'classy': False","'upscale': False","'touristy': False","'trendy': False","'casual': False}",NA,"u'free'","u'none'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
